"Store","Dept","Date","IsHoliday","Predict"
6,23,2012-12-28,1,47288.4906883466
6,23,2013-01-04,0,30149.6773657612
6,23,2013-01-11,0,17810.4574307732
6,23,2013-01-18,0,16094.6887065232
6,23,2013-01-25,0,22033.8955184869
6,23,2013-02-01,0,28011.8362207181
6,23,2013-02-08,1,29214.5718276083
6,23,2013-02-15,0,26864.7521529368
6,23,2013-02-22,0,25070.4839487154
6,23,2013-03-01,0,25859.9425033077
6,23,2013-03-08,0,27826.7370874631
6,23,2013-03-15,0,28818.3262452598
6,23,2013-03-22,0,28658.4109376321
6,23,2013-03-29,0,28784.7146883841
6,23,2013-04-05,0,29929.2635615222
6,23,2013-04-12,0,31093.0994359982
6,23,2013-04-19,0,30946.4030011102
6,23,2013-04-26,0,29629.1249508147
6,23,2013-05-03,0,28688.8848922483
6,23,2013-05-10,0,29425.1911937239
6,23,2013-05-17,0,31736.2186401447
6,23,2013-05-24,0,34595.7123158088
6,23,2013-05-31,0,37177.2811069657
6,23,2013-06-07,0,39177.6023484198
6,23,2013-06-14,0,40319.3602228453
6,23,2013-06-21,0,40123.5798391189
6,23,2013-06-28,0,38403.9208368514
6,23,2013-07-05,0,35715.7176901865
6,23,2013-07-12,0,33031.1900122238
6,23,2013-07-19,0,31057.0879511747
6,23,2013-07-26,0,30071.9064214703
6,24,2012-11-02,0,7505.82782955765
6,24,2012-11-09,0,8322.49121465474
6,24,2012-11-16,0,8741.40227076875
6,24,2012-11-23,1,9806.6550399017
6,24,2012-11-30,0,12171.7228965666
6,24,2012-12-07,0,14827.4416821416
6,24,2012-12-14,0,15623.2362574366
6,24,2012-12-21,0,13247.8311795501
6,24,2012-12-28,1,8638.46274383353
6,24,2013-01-04,0,4330.46445741572
6,24,2013-01-11,0,2396.63670964706
6,24,2013-01-18,0,2980.64516531127
6,24,2013-01-25,0,4643.72665414412
6,24,2013-02-01,0,5870.76654213734
6,24,2013-02-08,1,6169.94258092339
6,24,2013-02-15,0,5972.07172649017
6,24,2013-02-22,0,5848.55375442656
6,24,2013-03-01,0,5987.58720130844
6,24,2013-03-08,0,6254.21345094131
6,24,2013-03-15,0,6479.3977150865
6,24,2013-03-22,0,6593.9067311353
6,24,2013-03-29,0,6594.90081118457
6,24,2013-04-05,0,6503.95920042739
6,24,2013-04-12,0,6345.77254706047
6,24,2013-04-19,0,6101.54984499995
6,24,2013-04-26,0,5705.17018322142
6,24,2013-05-03,0,5174.697186079
6,24,2013-05-10,0,4750.79032490581
6,24,2013-05-17,0,4771.424289654
6,24,2013-05-24,0,5292.04837967205
6,24,2013-05-31,0,5889.65762010653
6,24,2013-06-07,0,6017.71111752696
6,24,2013-06-14,0,5617.66111059904
6,24,2013-06-21,0,5237.74902359985
6,24,2013-06-28,0,5391.14886938717
6,24,2013-07-05,0,5871.0749092263
6,24,2013-07-12,0,5967.79779251868
6,24,2013-07-19,0,5501.72361488748
6,24,2013-07-26,0,5423.10335343216
6,25,2012-11-02,0,11845.3393625157
6,25,2012-11-09,0,12271.3270799952
6,25,2012-11-16,0,12272.0442978715
6,25,2012-11-23,1,12416.5520050418
6,25,2012-11-30,0,13565.5284735713
6,25,2012-12-07,0,15776.5141620936
6,25,2012-12-14,0,17773.9348371182
6,25,2012-12-21,0,17771.3642911591
6,25,2012-12-28,1,15062.610080977
6,25,2013-01-04,0,10879.0900795958
6,25,2013-01-11,0,7587.02096457077
6,25,2013-01-18,0,6863.64214929441
6,25,2013-01-25,0,8478.55412036493
6,25,2013-02-01,0,10721.8600221116
6,25,2013-02-08,1,11973.4011558943
6,25,2013-02-15,0,11937.0468689935
6,25,2013-02-22,0,11544.9645960825
6,25,2013-03-01,0,11860.649392587
6,25,2013-03-08,0,13129.6614208635
6,25,2013-03-15,0,14760.641179315
6,25,2013-03-22,0,16016.8258192
6,25,2013-03-29,0,16617.191878279
6,25,2013-04-05,0,16741.6357725673
6,25,2013-04-12,0,16632.4985701037
6,25,2013-04-19,0,16324.4022108232
6,25,2013-04-26,0,15763.8928128499
6,25,2013-05-03,0,15096.041267022
6,25,2013-05-10,0,14725.0376247689
6,25,2013-05-17,0,15025.4365972781
6,25,2013-05-24,0,15968.3835084069
6,25,2013-05-31,0,17039.786540436
6,25,2013-06-07,0,17569.0173889843
6,25,2013-06-14,0,17208.660297597
6,25,2013-06-21,0,16158.912537964
6,25,2013-06-28,0,14954.3096270557
6,25,2013-07-05,0,14026.4572653902
6,25,2013-07-12,0,13451.2667038296
6,25,2013-07-19,0,13082.4061474389
6,25,2013-07-26,0,12860.9174738463
6,26,2012-11-02,0,10716.9731843787
6,26,2012-11-09,0,11079.9326730933
6,26,2012-11-16,0,11227.0652253656
6,26,2012-11-23,1,11738.7203243269
6,26,2012-11-30,0,13257.5213000695
6,26,2012-12-07,0,15330.4170418447
6,26,2012-12-14,0,16235.348129329
6,26,2012-12-21,0,14404.9358204069
6,26,2012-12-28,1,10159.2793708346
6,26,2013-01-04,0,5822.46791262334
6,26,2013-01-11,0,3866.35605260191
6,26,2013-01-18,0,4851.46567323974
6,26,2013-01-25,0,7202.14515740422
6,26,2013-02-01,0,8914.23287126186
6,26,2013-02-08,1,9317.79299246712
6,26,2013-02-15,0,9175.19625589204
6,26,2013-02-22,0,9365.84252388188
6,26,2013-03-01,0,9857.43966595771
6,26,2013-03-08,0,10034.7685544592
6,26,2013-03-15,0,9709.23990414435
6,26,2013-03-22,0,9422.03208141227
6,26,2013-03-29,0,9702.05231266371
6,26,2013-04-05,0,10303.3018531996
6,26,2013-04-12,0,10427.8201899201
6,26,2013-04-19,0,9663.69927369034
6,26,2013-04-26,0,8488.05030343039
6,26,2013-05-03,0,7755.70851723154
6,26,2013-05-10,0,7823.32291662144
6,26,2013-05-17,0,8314.0629354638
6,26,2013-05-24,0,8668.97213915841
6,26,2013-05-31,0,8717.88079204953
6,26,2013-06-07,0,8635.23378061733
6,26,2013-06-14,0,8515.19067324803
6,26,2013-06-21,0,8222.90301351248
6,26,2013-06-28,0,7682.78624655319
6,26,2013-07-05,0,7119.93184247162
6,26,2013-07-12,0,6866.00368060122
6,26,2013-07-19,0,6989.0634172587
6,26,2013-07-26,0,7266.15963335997
6,27,2012-11-02,0,2128.7572575325
6,27,2012-11-09,0,2563.22854125363
6,27,2012-11-16,0,2895.64340790422
6,27,2012-11-23,1,3219.85265728777
6,27,2012-11-30,0,3791.69421359664
6,27,2012-12-07,0,4644.05322019066
6,27,2012-12-14,0,5359.65777309577
6,27,2012-12-21,0,5341.53915776682
6,27,2012-12-28,1,4381.15690232117
6,27,2013-01-04,0,2947.99777526298
6,27,2013-01-11,0,1861.4753120701
6,27,2013-01-18,0,1629.09891656835
6,27,2013-01-25,0,2077.14972186394
6,27,2013-02-01,0,2596.80951987924
6,27,2013-02-08,1,2716.34563104549
6,27,2013-02-15,0,2436.51548517765
6,27,2013-02-22,0,2076.89390758766
6,27,2013-03-01,0,1889.23872942556
6,27,2013-03-08,0,1858.03098595592
6,27,2013-03-15,0,1822.93481024671
6,27,2013-03-22,0,1703.223227755
6,27,2013-03-29,0,1561.72250227077
6,27,2013-04-05,0,1488.77171744979
6,27,2013-04-12,0,1487.10941997665
6,27,2013-04-19,0,1488.17578590031
6,27,2013-04-26,0,1447.08136260832
6,27,2013-05-03,0,1387.55292516316
6,27,2013-05-10,0,1359.20657959323
6,27,2013-05-17,0,1378.77772694372
6,27,2013-05-24,0,1422.40546523834
6,27,2013-05-31,0,1456.98784335804
6,27,2013-06-07,0,1463.43225160147
6,27,2013-06-14,0,1439.81952193585
6,27,2013-06-21,0,1402.39673088452
6,27,2013-06-28,0,1383.15176862881
6,27,2013-07-05,0,1405.36446623079
6,27,2013-07-12,0,1451.86167900944
6,27,2013-07-19,0,1476.45516034579
6,27,2013-07-26,0,1468.65414632228
6,28,2012-11-02,0,891.469773742925
6,28,2012-11-09,0,830.13833743807
6,28,2012-11-16,0,726.986520482085
6,28,2012-11-23,1,706.133969507454
6,28,2012-11-30,0,818.308889198821
6,28,2012-12-07,0,986.875522616254
6,28,2012-12-14,0,1077.40699285046
6,28,2012-12-21,0,1019.21889516519
6,28,2012-12-28,1,858.612178860811
6,28,2013-01-04,0,702.657733237117
6,28,2013-01-11,0,624.114511445861
6,28,2013-01-18,0,621.283432124389
6,28,2013-01-25,0,651.15450667248
6,28,2013-02-01,0,678.645865671069
6,28,2013-02-08,1,689.963719102299
6,28,2013-02-15,0,677.987536688808
6,28,2013-02-22,0,637.812799058083
6,28,2013-03-01,0,580.529548130919
6,28,2013-03-08,0,536.061101727098
6,28,2013-03-15,0,527.767581862683
6,28,2013-03-22,0,545.030996582676
6,28,2013-03-29,0,551.203058121344
6,28,2013-04-05,0,522.793886215103
6,28,2013-04-12,0,474.605301248643
6,28,2013-04-19,0,440.545984390689
6,28,2013-04-26,0,434.104765741605
6,28,2013-05-03,0,436.638640212903
6,28,2013-05-10,0,424.787195566918
6,28,2013-05-17,0,398.747264143483
6,28,2013-05-24,0,375.174346215264
6,28,2013-05-31,0,357.988369097997
6,28,2013-06-07,0,330.440172842556
6,28,2013-06-14,0,281.700176369452
6,28,2013-06-21,0,231.274992853585
6,28,2013-06-28,0,213.352767799544
6,28,2013-07-05,0,235.561079302007
6,28,2013-07-12,0,264.40735165009
6,28,2013-07-19,0,260.197683524112
6,28,2013-07-26,0,221.907200308289
6,29,2012-11-02,0,6729.31250601936
6,29,2012-11-09,0,7498.77697573312
6,29,2012-11-16,0,7677.41702473677
6,29,2012-11-23,1,7553.13096299186
6,29,2012-11-30,0,8263.65729211955
6,29,2012-12-07,0,10466.4096478578
6,29,2012-12-14,0,13156.3736918847
6,29,2012-12-21,0,14174.7094103237
6,29,2012-12-28,1,12190.3480103592
6,29,2013-01-04,0,8187.62113534989
6,29,2013-01-11,0,4814.08771407724
6,29,2013-01-18,0,4117.07290331277
6,29,2013-01-25,0,5877.80130225034
6,29,2013-02-01,0,8101.17039826528
6,29,2013-02-08,1,8986.55407353943
6,29,2013-02-15,0,8334.12225941511
6,29,2013-02-22,0,7193.92870900901
6,29,2013-03-01,0,6499.99176105244
6,29,2013-03-08,0,6275.60491357957
6,29,2013-03-15,0,6036.35064793851
6,29,2013-03-22,0,5602.51097327775
6,29,2013-03-29,0,5288.88316832373
6,29,2013-04-05,0,5404.62813381725
6,29,2013-04-12,0,5827.0412887602
6,29,2013-04-19,0,6167.2640115074
6,29,2013-04-26,0,6222.50200319805
6,29,2013-05-03,0,6117.20491268116
6,29,2013-05-10,0,6041.56209410387
6,29,2013-05-17,0,6020.44597920652
6,29,2013-05-24,0,6005.94601056891
6,29,2013-05-31,0,6069.75075435413
6,29,2013-06-07,0,6342.83002788062
6,29,2013-06-14,0,6765.54786196914
6,29,2013-06-21,0,7041.36058297029
6,29,2013-06-28,0,6933.48759407386
6,29,2013-07-05,0,6549.66929402165
6,29,2013-07-12,0,6231.05965068059
6,29,2013-07-19,0,6170.58865591406
6,29,2013-07-26,0,6247.95730673159
6,30,2012-11-02,0,3834.50764547104
6,30,2012-11-09,0,3863.42859080096
6,30,2012-11-16,0,3909.76701485634
6,30,2012-11-23,1,3798.43111368515
6,30,2012-11-30,0,3623.8411078122
6,30,2012-12-07,0,3672.12593629564
6,30,2012-12-14,0,4032.89281838418
6,30,2012-12-21,0,4373.81504225534
6,30,2012-12-28,1,4217.96810177359
6,30,2013-01-04,0,3485.09975929343
6,30,2013-01-11,0,2695.81275804906
6,30,2013-01-18,0,2547.59525526679
6,30,2013-01-25,0,3248.40163497544
6,30,2013-02-01,0,4288.79823039529
6,30,2013-02-08,1,4901.07389514373
6,30,2013-02-15,0,4749.80360073394
6,30,2013-02-22,0,4177.05752204729
6,30,2013-03-01,0,3805.01042893532
6,30,2013-03-08,0,3943.44248484369
6,30,2013-03-15,0,4385.51824048552
6,30,2013-03-22,0,4716.36346431631
6,30,2013-03-29,0,4743.20344319878
6,30,2013-04-05,0,4611.19931278405
6,30,2013-04-12,0,4564.09381608814
6,30,2013-04-19,0,4667.36804252145
6,30,2013-04-26,0,4779.68810406087
6,30,2013-05-03,0,4747.93604859699
6,30,2013-05-10,0,4583.26476084937
6,30,2013-05-17,0,4445.37867947432
6,30,2013-05-24,0,4481.97430035938
6,30,2013-05-31,0,4693.1027216489
6,30,2013-06-07,0,4932.66859391564
6,30,2013-06-14,0,5026.21597317145
6,30,2013-06-21,0,4902.62801801986
6,30,2013-06-28,0,4642.66779373133
6,30,2013-07-05,0,4411.06734260581
6,30,2013-07-12,0,4324.77565399537
6,30,2013-07-19,0,4368.58554567846
6,30,2013-07-26,0,4438.22799199074
6,31,2012-11-02,0,3286.46363186458
6,31,2012-11-09,0,3569.9003160981
6,31,2012-11-16,0,3523.4064498539
6,31,2012-11-23,1,3645.74419461886
6,31,2012-11-30,0,4494.96961404718
6,31,2012-12-07,0,5912.60630821802
6,31,2012-12-14,0,6955.3814175904
6,31,2012-12-21,0,6711.28920189769
6,31,2012-12-28,1,5184.15097847554
6,31,2013-01-04,0,3325.4717807708
6,31,2013-01-11,0,2190.75453808988
6,31,2013-01-18,0,2090.06682802351
6,31,2013-01-25,0,2530.33466461736
6,31,2013-02-01,0,2864.70893737281
6,31,2013-02-08,1,2887.61068229709
6,31,2013-02-15,0,2823.7423785813
6,31,2013-02-22,0,2895.0303117059
6,31,2013-03-01,0,3039.25509015246
6,31,2013-03-08,0,3047.23652601542
6,31,2013-03-15,0,2857.40952948087
6,31,2013-03-22,0,2628.05728880784
6,31,2013-03-29,0,2544.85913841979
6,31,2013-04-05,0,2632.90473971906
6,31,2013-04-12,0,2775.99750869234
6,31,2013-04-19,0,2865.31103399933
6,31,2013-04-26,0,2882.90769643879
6,31,2013-05-03,0,2865.67086716984
6,31,2013-05-10,0,2848.72589553059
6,31,2013-05-17,0,2859.38599710638
6,31,2013-05-24,0,2920.8516017988
6,31,2013-05-31,0,3022.32121195955
6,31,2013-06-07,0,3104.89229398522
6,31,2013-06-14,0,3121.66414962884
6,31,2013-06-21,0,3113.56565903045
6,31,2013-06-28,0,3183.2813817185
6,31,2013-07-05,0,3378.52222712715
6,31,2013-07-12,0,3651.58154254896
6,31,2013-07-19,0,3986.97073629444
6,31,2013-07-26,0,4527.59099429642
6,32,2012-11-02,0,8914.79115791874
6,32,2012-11-09,0,11078.1102863459
6,32,2012-11-16,0,11713.5737811948
6,32,2012-11-23,1,11391.9855153031
6,32,2012-11-30,0,13634.1909172628
6,32,2012-12-07,0,20931.0305672501
6,32,2012-12-14,0,30551.8487915953
6,32,2012-12-21,0,35458.2129018991
6,32,2012-12-28,1,30453.0037880307
6,32,2013-01-04,0,17623.8406251616
6,32,2013-01-11,0,5246.77190546859
6,32,2013-01-18,0,878.749676626285
6,32,2013-01-25,0,5308.88483049953
6,32,2013-02-01,0,12939.5609811995
6,32,2013-02-08,1,17479.0608827897
6,32,2013-02-15,0,16940.1496860882
6,32,2013-02-22,0,13680.545338814
6,32,2013-03-01,0,10832.9648319003
6,32,2013-03-08,0,9509.81044565813
6,32,2013-03-15,0,9045.21573978664
6,32,2013-03-22,0,8729.82958370735
6,32,2013-03-29,0,8552.22313781158
6,32,2013-04-05,0,8621.78438874874
6,32,2013-04-12,0,8746.67440255705
6,32,2013-04-19,0,8883.81617295763
6,32,2013-04-26,0,9496.71843244953
6,32,2013-05-03,0,10922.2116469843
6,32,2013-05-10,0,12513.7922814547
6,32,2013-05-17,0,12996.9813894595
6,32,2013-05-24,0,11929.8142577
6,32,2013-05-31,0,10448.1793282722
6,32,2013-06-07,0,10119.9840544472
6,32,2013-06-14,0,11138.9499403476
6,32,2013-06-21,0,12109.5151126717
6,32,2013-06-28,0,11780.4911108986
6,32,2013-07-05,0,10586.5347358813
6,32,2013-07-12,0,10028.630967095
6,32,2013-07-19,0,10673.5202975644
6,32,2013-07-26,0,11371.017549383
6,33,2012-11-02,0,7492.67687164961
6,33,2012-11-09,0,7725.75003194922
6,33,2012-11-16,0,7906.29006183619
6,33,2012-11-23,1,9068.71838818285
6,33,2012-11-30,0,11735.5883802337
6,33,2012-12-07,0,14843.5364026322
6,33,2012-12-14,0,16210.0383439946
6,33,2012-12-21,0,14334.2274546591
6,33,2012-12-28,1,9842.68312638442
6,33,2013-01-04,0,5147.67869728777
6,33,2013-01-11,0,2611.0750457005
6,33,2013-01-18,0,2886.64537765229
6,33,2013-01-25,0,4801.11328195026
6,33,2013-02-01,0,6609.39581362555
6,33,2013-02-08,1,7332.13331148694
6,33,2013-02-15,0,7120.76641581873
6,33,2013-02-22,0,6681.44623435099
6,33,2013-03-01,0,6534.2960222212
6,33,2013-03-08,0,6732.87283263953
6,33,2013-03-15,0,7053.92644204612
6,33,2013-03-22,0,7293.69241276784
6,33,2013-03-29,0,7391.66475093587
6,33,2013-04-05,0,7368.92686165673
6,33,2013-04-12,0,7220.41869007552
6,33,2013-04-19,0,6891.45442597146
6,33,2013-04-26,0,6374.17909558814
6,33,2013-05-03,0,5832.25317796113
6,33,2013-05-10,0,5581.56162929173
6,33,2013-05-17,0,5849.85015249389
6,33,2013-05-24,0,6498.82740835072
6,33,2013-05-31,0,7041.71599989427
6,33,2013-06-07,0,7052.49129957875
6,33,2013-06-14,0,6599.09939805937
6,33,2013-06-21,0,6193.68913588672
6,33,2013-06-28,0,6233.7121284946
6,33,2013-07-05,0,6544.96435220785
6,33,2013-07-12,0,6627.21295876206
6,33,2013-07-19,0,6404.48847515405
6,33,2013-07-26,0,6566.09121773169
6,34,2012-11-02,0,18287.2741901339
6,34,2012-11-09,0,19370.3047220833
6,34,2012-11-16,0,19568.6719781066
6,34,2012-11-23,1,19609.5828326075
6,34,2012-11-30,0,20410.5449398415
6,34,2012-12-07,0,21870.4774594792
6,34,2012-12-14,0,22740.6773270077
6,34,2012-12-21,0,21775.208958882
6,34,2012-12-28,1,18982.8350998809
6,34,2013-01-04,0,15727.5846150898
6,34,2013-01-11,0,13637.9755363164
6,34,2013-01-18,0,13417.7799829756
6,34,2013-01-25,0,14581.3145917204
6,34,2013-02-01,0,16124.0279328913
6,34,2013-02-08,1,17338.7491133264
6,34,2013-02-15,0,18104.4780653525
6,34,2013-02-22,0,18648.6468788935
6,34,2013-03-01,0,19213.9924198837
6,34,2013-03-08,0,19931.6393847104
6,34,2013-03-15,0,20853.8407850541
6,34,2013-03-22,0,21966.2253683318
6,34,2013-03-29,0,23127.792100885
6,34,2013-04-05,0,24037.7589127482
6,34,2013-04-12,0,24336.2417196107
6,34,2013-04-19,0,23839.6808059013
6,34,2013-04-26,0,22779.9867192008
6,34,2013-05-03,0,21829.5112818968
6,34,2013-05-10,0,21755.7964598327
6,34,2013-05-17,0,22833.206087317
6,34,2013-05-24,0,24474.844975439
6,34,2013-05-31,0,25538.5013019131
6,34,2013-06-07,0,25213.3041775641
6,34,2013-06-14,0,23737.1099802715
6,34,2013-06-21,0,22187.7775155331
6,34,2013-06-28,0,21444.701681961
6,34,2013-07-05,0,21337.2590081502
6,34,2013-07-12,0,20915.2738073894
6,34,2013-07-19,0,19613.7328968974
6,34,2013-07-26,0,18040.9275086789
6,35,2012-11-02,0,3175.23707383471
6,35,2012-11-09,0,3497.04919113591
6,35,2012-11-16,0,3744.41681799101
6,35,2012-11-23,1,3820.8666382902
6,35,2012-11-30,0,3824.93848248512
6,35,2012-12-07,0,3910.94916672499
6,35,2012-12-14,0,4045.18387431123
6,35,2012-12-21,0,3965.2548268542
6,35,2012-12-28,1,3452.54156871554
6,35,2013-01-04,0,2650.75721523901
6,35,2013-01-11,0,2048.25929685049
6,35,2013-01-18,0,2071.03173277948
6,35,2013-01-25,0,2673.9756327888
6,35,2013-02-01,0,3365.50276711325
6,35,2013-02-08,1,3664.31048200904
6,35,2013-02-15,0,3529.36909060549
6,35,2013-02-22,0,3332.77871572369
6,35,2013-03-01,0,3433.67022679089
6,35,2013-03-08,0,3820.7276917812
6,35,2013-03-15,0,4180.05607460608
6,35,2013-03-22,0,4263.765024388
6,35,2013-03-29,0,4132.70759944618
6,35,2013-04-05,0,4037.07722243025
6,35,2013-04-12,0,4121.66009354844
6,35,2013-04-19,0,4304.00071238369
6,35,2013-04-26,0,4425.04445303317
6,35,2013-05-03,0,4447.35961119688
6,35,2013-05-10,0,4459.52852299317
6,35,2013-05-17,0,4517.11920889249
6,35,2013-05-24,0,4550.87587232847
6,35,2013-05-31,0,4463.60793644805
6,35,2013-06-07,0,4280.29549729056
6,35,2013-06-14,0,4144.22784403734
6,35,2013-06-21,0,4149.36655875264
6,35,2013-06-28,0,4210.98315832945
6,35,2013-07-05,0,4139.34582339115
6,35,2013-07-12,0,3843.57085662731
6,35,2013-07-19,0,3441.332057004
6,35,2013-07-26,0,3156.08059495404
6,36,2012-11-02,0,1873.9783918436
6,36,2012-11-09,0,2004.1139110933
6,36,2012-11-16,0,2138.78287207953
6,36,2012-11-23,1,2411.27956172256
6,36,2012-11-30,0,2825.52553419141
6,36,2012-12-07,0,3312.27355658302
6,36,2012-12-14,0,3739.7871846149
6,36,2012-12-21,0,3849.48193351895
6,36,2012-12-28,1,3348.80168134139
6,36,2013-01-04,0,2243.91727678785
6,36,2013-01-11,0,1055.74461008109
6,36,2013-01-18,0,504.167295351454
6,36,2013-01-25,0,830.360378547397
6,36,2013-02-01,0,1493.79275826938
6,36,2013-02-08,1,1704.83960633144
6,36,2013-02-15,0,1301.8174069996
6,36,2013-02-22,0,975.677654940366
6,36,2013-03-01,0,1512.51443255225
6,36,2013-03-08,0,2874.07106553454
6,36,2013-03-15,0,4184.84259170893
6,36,2013-03-22,0,4662.58830034273
6,36,2013-03-29,0,4409.83656880812
6,36,2013-04-05,0,4148.69457207737
6,36,2013-04-12,0,4269.25364056496
6,36,2013-04-19,0,4406.31788097852
6,36,2013-04-26,0,4091.06361236136
6,36,2013-05-03,0,3636.13798636521
6,36,2013-05-10,0,4038.71245990677
6,36,2013-05-17,0,5859.37312949664
6,36,2013-05-24,0,8364.18348465644
6,36,2013-05-31,0,10041.059666403
6,36,2013-06-07,0,10041.2391782202
6,36,2013-06-14,0,8976.95227816088
6,36,2013-06-21,0,8184.52757140729
6,36,2013-06-28,0,8279.62736429872
6,36,2013-07-05,0,8597.70568852065
6,36,2013-07-12,0,8063.50768048094
6,36,2013-07-19,0,6426.44453228587
6,36,2013-07-26,0,4484.49946506485
6,37,2012-11-02,0,3717.97098834471
6,37,2012-11-09,0,3773.70098152195
6,37,2012-11-16,0,3757.86843484895
6,37,2012-11-23,1,3625.52006854337
6,37,2012-11-30,0,3495.44218188542
6,37,2012-12-07,0,3515.50498098517
6,37,2012-12-14,0,3680.37621162668
6,37,2012-12-21,0,3821.29645131909
6,37,2012-12-28,1,3789.91724321604
6,37,2013-01-04,0,3628.4866812494
6,37,2013-01-11,0,3529.69239372572
6,37,2013-01-18,0,3630.15091319476
6,37,2013-01-25,0,3869.72183410684
6,37,2013-02-01,0,4067.40020500572
6,37,2013-02-08,1,4115.7149661945
6,37,2013-02-15,0,4071.82913490552
6,37,2013-02-22,0,4058.63946180395
6,37,2013-03-01,0,4110.30375844547
6,37,2013-03-08,0,4143.93557712997
6,37,2013-03-15,0,4074.29544992612
6,37,2013-03-22,0,3921.88712692742
6,37,2013-03-29,0,3789.555268903
6,37,2013-04-05,0,3749.00532889297
6,37,2013-04-12,0,3776.78769244244
6,37,2013-04-19,0,3803.09917898287
6,37,2013-04-26,0,3798.18301199329
6,37,2013-05-03,0,3791.67249044073
6,37,2013-05-10,0,3818.34135757673
6,37,2013-05-17,0,3871.84676289077
6,37,2013-05-24,0,3920.83872095489
6,37,2013-05-31,0,3952.10202254089
6,37,2013-06-07,0,3977.19001963082
6,37,2013-06-14,0,3999.99317989818
6,37,2013-06-21,0,3999.34334203117
6,37,2013-06-28,0,3955.23903947158
6,37,2013-07-05,0,3881.5967665228
6,37,2013-07-12,0,3818.31762724189
6,37,2013-07-19,0,3793.60316248648
6,37,2013-07-26,0,3808.08425860587
6,38,2012-11-02,0,70081.1208337134
6,38,2012-11-09,0,69701.6440132051
6,38,2012-11-16,0,71009.2344447801
6,38,2012-11-23,1,73259.9404741022
6,38,2012-11-30,0,74881.281484842
6,38,2012-12-07,0,75267.3197084706
6,38,2012-12-14,0,75307.3753862087
6,38,2012-12-21,0,76245.9529038926
6,38,2012-12-28,1,78294.3755308779
6,38,2013-01-04,0,80457.1248690408
6,38,2013-01-11,0,81567.3607902456
6,38,2013-01-18,0,81352.0835234076
6,38,2013-01-25,0,80567.2987121153
6,38,2013-02-01,0,80272.7159465413
6,38,2013-02-08,1,80969.5233832499
6,38,2013-02-15,0,82216.9476414349
6,38,2013-02-22,0,82920.6052927451
6,38,2013-03-01,0,82130.1509071974
6,38,2013-03-08,0,79869.8251201561
6,38,2013-03-15,0,77326.0502219252
6,38,2013-03-22,0,76030.7752150401
6,38,2013-03-29,0,76573.9430729506
6,38,2013-04-05,0,78043.7729641113
6,38,2013-04-12,0,78876.8488561685
6,38,2013-04-19,0,78360.5015990526
6,38,2013-04-26,0,77214.6101591257
6,38,2013-05-03,0,76600.3981248575
6,38,2013-05-10,0,76686.3214339002
6,38,2013-05-17,0,76467.854362535
6,38,2013-05-24,0,75085.9526277386
6,38,2013-05-31,0,73056.1508518847
6,38,2013-06-07,0,71855.3464792983
6,38,2013-06-14,0,72286.8211974441
6,38,2013-06-21,0,73592.1624834914
6,38,2013-06-28,0,74425.2017023402
6,38,2013-07-05,0,74493.3984370453
6,38,2013-07-12,0,74764.3487176458
6,38,2013-07-19,0,75886.0197338501
6,38,2013-07-26,0,76820.6484747904
6,40,2012-11-02,0,67872.517707157
6,40,2012-11-09,0,69697.915590074
6,40,2012-11-16,0,70720.256798632
6,40,2012-11-23,1,70899.2377199288
6,40,2012-11-30,0,71077.8824195272
6,40,2012-12-07,0,72231.1649641307
6,40,2012-12-14,0,74377.8008830906
6,40,2012-12-21,0,76329.0579726691
6,40,2012-12-28,1,76726.5099767033
6,40,2013-01-04,0,75412.4234295317
6,40,2013-01-11,0,73667.1010863713
6,40,2013-01-18,0,72976.1248355966
6,40,2013-01-25,0,73609.5508895759
6,40,2013-02-01,0,74547.1021323126
6,40,2013-02-08,1,74784.9452424064
6,40,2013-02-15,0,74483.8622452403
6,40,2013-02-22,0,74618.2939926141
6,40,2013-03-01,0,75576.3464847829
6,40,2013-03-08,0,76447.5646200218
6,40,2013-03-15,0,75954.7079436915
6,40,2013-03-22,0,74007.3463832601
6,40,2013-03-29,0,72020.2009693619
6,40,2013-04-05,0,71499.0670891713
6,40,2013-04-12,0,72417.9854395823
6,40,2013-04-19,0,73230.9822366071
6,40,2013-04-26,0,72560.7996199627
6,40,2013-05-03,0,70723.8888488099
6,40,2013-05-10,0,69426.2772648702
6,40,2013-05-17,0,69982.2455540802
6,40,2013-05-24,0,71984.4486414042
6,40,2013-05-31,0,73780.0526372248
6,40,2013-06-07,0,74128.6899940498
6,40,2013-06-14,0,73261.8451493363
6,40,2013-06-21,0,72378.8778469511
6,40,2013-06-28,0,72319.7349692835
6,40,2013-07-05,0,72850.9904190959
6,40,2013-07-12,0,73125.9312637047
6,40,2013-07-19,0,72611.9591586129
6,40,2013-07-26,0,71495.9021871624
6,41,2012-11-02,0,3592.14663991707
6,41,2012-11-09,0,3672.47171662368
6,41,2012-11-16,0,3525.79784647022
6,41,2012-11-23,1,3198.84015914118
6,41,2012-11-30,0,3312.43637100996
6,41,2012-12-07,0,4349.41989696743
6,41,2012-12-14,0,5830.31587254725
6,41,2012-12-21,0,6464.02399755475
6,41,2012-12-28,1,5329.3171379868
6,41,2013-01-04,0,2891.12369069012
6,41,2013-01-11,0,700.627275942923
6,41,2013-01-18,0,14.1747602877308
6,41,2013-01-25,0,741.018192344278
6,41,2013-02-01,0,1752.88211263028
