"Store","Dept","Date","IsHoliday","Predict"
8,56,2012-11-09,0,1203.80746153439
8,56,2012-11-16,0,989.405759629629
8,56,2012-11-23,1,1166.6972752381
8,56,2012-11-30,0,1070.82018
8,56,2012-12-07,0,1555.22363857143
8,56,2012-12-14,0,1208.11346222222
8,56,2012-12-21,0,988.172053333333
8,56,2012-12-28,1,833.651161111111
8,56,2013-01-04,0,1858.53612777778
8,56,2013-01-11,0,1919.61383111111
8,56,2013-01-18,0,1920.61883
8,56,2013-01-25,0,1932.03552888889
8,56,2013-02-01,0,3037.95307555556
8,56,2013-02-08,1,2843.65430555556
8,56,2013-02-15,0,2721.44818333333
8,56,2013-02-22,0,3392.27201777778
8,56,2013-03-01,0,5135.45915888889
8,56,2013-03-08,0,5858.92258222222
8,56,2013-03-15,0,7334.99140333334
8,56,2013-03-22,0,8809.50652000001
8,56,2013-03-29,0,8527.31830666667
8,56,2013-04-05,0,10108.64888
8,56,2013-04-12,0,11293.5318411111
8,56,2013-04-19,0,12048.0160755556
8,56,2013-04-26,0,11953.3996722222
8,56,2013-05-03,0,14376.4784666667
8,56,2013-05-10,0,14542.1683188889
8,56,2013-05-17,0,14678.0572155556
8,56,2013-05-24,0,14231.21266
8,56,2013-05-31,0,12555.4289855556
8,56,2013-06-07,0,12001.2976111111
8,56,2013-06-14,0,10301.1225711111
8,56,2013-06-21,0,9035.56667333333
8,56,2013-06-28,0,8377.08798888889
8,56,2013-07-05,0,6402.02
8,56,2013-07-12,0,5485.24870555555
8,56,2013-07-19,0,5490.65370666667
8,56,2013-07-26,0,5143.65714666667
8,58,2012-11-02,0,935.356111111111
8,58,2012-11-09,0,910.027777777778
8,58,2012-11-16,0,855.126111111111
8,58,2012-11-23,1,1406.20044444444
8,58,2012-11-30,0,1193.33822222222
8,58,2012-12-07,0,1157.70733333333
8,58,2012-12-14,0,1138.00855555556
8,58,2012-12-28,1,1335.06588888889
8,58,2013-01-04,0,1325.69877777778
8,58,2013-01-11,0,917.283666666667
8,58,2013-01-18,0,1173.09844444444
8,58,2013-01-25,0,908.909777777778
8,58,2013-02-01,0,924.458111111111
8,58,2013-02-08,1,888.385555555556
8,58,2013-02-15,0,661.377222222222
8,58,2013-02-22,0,832.040888888889
8,58,2013-03-01,0,1038.59644444444
8,58,2013-03-08,0,975.674777777778
8,58,2013-03-15,0,1109.07411111111
8,58,2013-04-12,0,771.665555555556
8,58,2013-04-19,0,837.397777777778
8,58,2013-04-26,0,1231.04244444444
8,58,2013-05-03,0,1634.36358922559
8,58,2013-05-10,0,1466.63003367003
8,58,2013-05-17,0,1519.31436700337
8,58,2013-05-24,0,1647.99681144781
8,58,2013-05-31,0,1563.84581144781
8,58,2013-06-07,0,1584.97914478114
8,58,2013-06-14,0,1905.60803367003
8,58,2013-06-21,0,1739.9017003367
8,58,2013-06-28,0,1665.48825589226
8,58,2013-07-05,0,1870.11558922559
8,58,2013-07-12,0,1801.69803367003
8,58,2013-07-19,0,1620.91725589226
8,58,2013-07-26,0,1631.94758922559
8,59,2012-11-02,0,341.778881111111
8,59,2012-11-09,0,357.470771111111
8,59,2012-11-16,0,433.159991111111
8,59,2012-11-23,1,932.251947777777
8,59,2012-11-30,0,913.075428888889
8,59,2012-12-07,0,2037.5808
8,59,2012-12-14,0,2240.53393777778
8,59,2012-12-21,0,3080.61104111111
8,59,2012-12-28,1,2912.62050777778
8,59,2013-01-04,0,390.01706
8,59,2013-01-11,0,274.298254444444
8,59,2013-01-18,0,285.440878888889
8,59,2013-01-25,0,327.54482
8,59,2013-02-01,0,305.938703333333
8,59,2013-02-08,1,281.536197777778
8,59,2013-02-15,0,259.009874444444
8,59,2013-02-22,0,300.024638888889
8,59,2013-03-01,0,307.09502
8,59,2013-03-08,0,225.063002222222
8,59,2013-03-15,0,193.466247777778
8,59,2013-03-22,0,264.511551111111
8,59,2013-03-29,0,279.591637777778
8,59,2013-04-05,0,217.035753333333
8,59,2013-04-12,0,169.671676666667
8,59,2013-04-19,0,171.669047777778
8,59,2013-04-26,0,207.616534444445
8,59,2013-05-03,0,1308.72534653846
8,59,2013-05-10,0,1233.50706876068
8,59,2013-05-17,0,1282.96451209402
8,59,2013-05-24,0,1250.35343098291
8,59,2013-05-31,0,1245.39288542735
8,59,2013-06-07,0,1205.89795320513
8,59,2013-06-14,0,1274.52356098291
8,59,2013-06-21,0,1224.47734542735
8,59,2013-06-28,0,1238.67873431624
8,59,2013-07-05,0,1270.19009542735
8,59,2013-07-12,0,1225.10305764957
8,59,2013-07-19,0,1238.82541431624
8,59,2013-07-26,0,1239.74194542735
8,60,2012-11-02,0,242.162444444444
8,60,2012-11-09,0,242.267488888889
8,60,2012-11-16,0,223.2642
8,60,2012-11-23,1,242.336266666667
8,60,2012-11-30,0,241.478422222222
8,60,2012-12-07,0,285.485177777778
8,60,2012-12-14,0,333.693622222222
8,60,2012-12-21,0,306.701288888889
8,60,2012-12-28,1,275.413511111111
8,60,2013-01-04,0,267.789955555555
8,60,2013-01-11,0,239.937844444444
8,60,2013-01-18,0,225.632466666667
8,60,2013-01-25,0,197.078711111111
8,60,2013-02-01,0,230.9148
8,60,2013-02-08,1,281.353933333333
8,60,2013-02-15,0,226.134911111111
8,60,2013-02-22,0,196.615555555556
8,60,2013-03-01,0,227.0418
8,60,2013-03-08,0,222.3752
8,60,2013-03-15,0,199.27
8,60,2013-03-22,0,201.2406
8,60,2013-03-29,0,223.373755555556
8,60,2013-04-05,0,225.248622222222
8,60,2013-04-12,0,218.961711111111
8,60,2013-04-19,0,219.784866666667
8,60,2013-04-26,0,227.788644444444
8,60,2013-05-03,0,244.831377777778
8,60,2013-05-10,0,258.519511111111
8,60,2013-05-17,0,215.254311111111
8,60,2013-05-24,0,210.336666666667
8,60,2013-05-31,0,211.2754
8,60,2013-06-07,0,269.306022222222
8,60,2013-06-14,0,208.742933333333
8,60,2013-06-21,0,215.373333333333
8,60,2013-06-28,0,224.183377777778
8,60,2013-07-05,0,264.405511111111
8,60,2013-07-12,0,236.906
8,60,2013-07-19,0,224.05434017094
8,60,2013-07-26,0,210.081962393162
8,67,2012-11-02,0,4741.92664444444
8,67,2012-11-09,0,4806.73535444444
8,67,2012-11-16,0,4877.95878222222
8,67,2012-11-23,1,5775.53412666667
8,67,2012-11-30,0,5785.01450111111
8,67,2012-12-07,0,5844.55147555556
8,67,2012-12-14,0,7183.35769222222
8,67,2012-12-21,0,7620.70403666667
8,67,2012-12-28,1,7538.06099444445
8,67,2013-01-04,0,6487.52078888889
8,67,2013-01-11,0,6549.14531666667
8,67,2013-01-18,0,6139.20460111111
8,67,2013-01-25,0,5427.63147777778
8,67,2013-02-01,0,6096.69294888889
8,67,2013-02-08,1,8390.70833444444
8,67,2013-02-15,0,6626.05085444445
8,67,2013-02-22,0,6059.25188666667
8,67,2013-03-01,0,5688.31895444444
8,67,2013-03-08,0,5713.95544111111
8,67,2013-03-15,0,5769.73785888889
8,67,2013-03-22,0,5493.70850555556
8,67,2013-03-29,0,5723.66011888889
8,67,2013-04-05,0,5149.84976111112
8,67,2013-04-12,0,5040.30715222222
8,67,2013-04-19,0,5255.37637111111
8,67,2013-04-26,0,5496.21650111111
8,67,2013-05-03,0,9976.64456444444
8,67,2013-05-10,0,10845.2935666667
8,67,2013-05-17,0,10321.34347
8,67,2013-05-24,0,9270.62504111111
8,67,2013-05-31,0,9103.53021111111
8,67,2013-06-07,0,8658.37986333334
8,67,2013-06-14,0,8954.84313
8,67,2013-06-21,0,9195.93598777778
8,67,2013-06-28,0,8029.0972
8,67,2013-07-05,0,6689.59144111111
8,67,2013-07-12,0,6745.01922222222
8,67,2013-07-19,0,6976.65624444444
8,67,2013-07-26,0,6749.13963537037
8,71,2012-11-02,0,1760.09096222222
8,71,2012-11-09,0,1581.65436222222
8,71,2012-11-16,0,1953.53201111111
8,71,2012-11-23,1,2698.25652666667
8,71,2012-11-30,0,1908.91786222222
8,71,2012-12-07,0,1835.76591777778
8,71,2012-12-14,0,1892.30929
8,71,2012-12-21,0,2110.61749
8,71,2012-12-28,1,2602.74140222222
8,71,2013-01-04,0,2867.90065777778
8,71,2013-01-11,0,2636.58061444444
8,71,2013-01-18,0,2698.91338777778
8,71,2013-01-25,0,2733.89100222222
8,71,2013-02-01,0,3298.71717666667
8,71,2013-02-08,1,3622.74259
8,71,2013-02-15,0,3361.25367111111
8,71,2013-02-22,0,3389.15323111111
8,71,2013-03-01,0,3097.53898222222
8,71,2013-03-08,0,3113.88468555555
8,71,2013-03-15,0,3015.60407111111
8,71,2013-03-22,0,2203.35520333333
8,71,2013-03-29,0,2121.21107888889
8,71,2013-04-05,0,1982.87416111111
8,71,2013-04-12,0,1882.50652111111
8,71,2013-04-19,0,1725.50706222222
8,71,2013-04-26,0,1817.08951111111
8,71,2013-05-03,0,1842.82550757576
8,71,2013-05-10,0,1814.06258646465
8,71,2013-05-17,0,1923.18904424242
8,71,2013-05-24,0,1887.15839424242
8,71,2013-05-31,0,1999.21895757576
8,71,2013-06-07,0,1895.98374090909
8,71,2013-06-14,0,1911.9311620202
8,71,2013-06-21,0,1977.2252920202
8,71,2013-06-28,0,2290.02139979798
8,71,2013-07-05,0,2018.64141222222
8,71,2013-07-12,0,2128.95886444444
8,71,2013-07-19,0,2121.39135740741
8,71,2013-07-26,0,2339.78629333333
8,72,2012-11-02,0,43234.9825777778
8,72,2012-11-09,0,39278.0818055556
8,72,2012-11-16,0,41753.7318255555
8,72,2012-11-23,1,99244.059171111
8,72,2012-11-30,0,63666.9379577778
8,72,2012-12-07,0,51511.8060211111
8,72,2012-12-14,0,51226.4559188889
8,72,2012-12-21,0,59364.6656111111
8,72,2012-12-28,1,75098.364
8,72,2013-01-04,0,36835.0018666666
8,72,2013-01-11,0,36896.7844611111
8,72,2013-01-18,0,37366.24212
8,72,2013-01-25,0,36835.8488955556
8,72,2013-02-01,0,49164.5851988889
8,72,2013-02-08,1,55799.9284044444
8,72,2013-02-15,0,55069.8910888889
8,72,2013-02-22,0,53800.7040955556
8,72,2013-03-01,0,48562.5610055556
8,72,2013-03-08,0,48791.4875566666
8,72,2013-03-15,0,42067.3604466666
8,72,2013-03-22,0,37225.6931911111
8,72,2013-03-29,0,38237.8441022222
8,72,2013-04-05,0,39539.5829155555
8,72,2013-04-12,0,36348.4449655556
8,72,2013-04-19,0,35805.7720166667
8,72,2013-04-26,0,36301.48722
8,72,2013-05-03,0,32534.2547694589
8,72,2013-05-10,0,31783.1395726377
8,72,2013-05-17,0,29433.7100267647
8,72,2013-05-24,0,29558.575750098
8,72,2013-05-31,0,30669.7058595425
8,72,2013-06-07,0,31115.9133456536
8,72,2013-06-14,0,30058.2198467647
8,72,2013-06-21,0,30254.2352678758
8,72,2013-06-28,0,30186.0982156536
8,72,2013-07-05,0,35151.7467099748
8,72,2013-07-12,0,29492.6853663889
8,72,2013-07-19,0,30837.7064608333
8,72,2013-07-26,0,31015.7781602778
8,74,2012-11-02,0,8929.14118000001
8,74,2012-11-09,0,8517.66382666667
8,74,2012-11-16,0,9409.10324888889
8,74,2012-11-23,1,11474.7640711111
8,74,2012-11-30,0,10040.1321588889
8,74,2012-12-07,0,8654.28928444445
8,74,2012-12-14,0,9403.56888222222
8,74,2012-12-21,0,10077.8680044444
8,74,2012-12-28,1,11873.4064
8,74,2013-01-04,0,12014.1331544444
8,74,2013-01-11,0,11324.1354988889
8,74,2013-01-18,0,10608.1073933333
8,74,2013-01-25,0,10395.0707055556
8,74,2013-02-01,0,10420.4252522222
8,74,2013-02-08,1,10795.35517
8,74,2013-02-15,0,10671.23889
8,74,2013-02-22,0,10710.2677477778
8,74,2013-03-01,0,10522.3919055556
8,74,2013-03-08,0,10626.6425255555
8,74,2013-03-15,0,9716.21208523809
8,74,2013-03-22,0,9122.21121111111
8,74,2013-03-29,0,9473.50272301587
8,74,2013-04-05,0,9820.82250666667
8,74,2013-04-12,0,9147.10870111111
8,74,2013-04-19,0,8907.56268444444
8,74,2013-04-26,0,8689.17323
8,74,2013-05-03,0,8720.73670111111
8,74,2013-05-10,0,8281.65408111111
8,74,2013-05-17,0,8311.75131333334
8,74,2013-05-24,0,8506.05639
8,74,2013-05-31,0,8565.55928333334
8,74,2013-06-07,0,8797.83268
8,74,2013-06-14,0,8592.94393777778
8,74,2013-06-21,0,8697.97130555556
8,74,2013-06-28,0,8797.12919222222
8,74,2013-07-05,0,9468.75356777778
8,74,2013-07-12,0,8653.18904
8,74,2013-07-19,0,8901.90108444444
8,74,2013-07-26,0,9469.87671777777
8,79,2012-11-02,0,25626.6158611111
8,79,2012-11-09,0,21932.2016855556
8,79,2012-11-16,0,22080.5256077778
8,79,2012-11-23,1,20847.1270944444
8,79,2012-11-30,0,20881.3730677778
8,79,2012-12-07,0,25128.0515888889
8,79,2012-12-14,0,21290.4370877778
8,79,2012-12-21,0,21184.5727288889
8,79,2012-12-28,1,20805.8770388889
8,79,2013-01-04,0,24550.8158166667
8,79,2013-01-11,0,20527.8172955556
8,79,2013-01-18,0,20554.7719119048
8,79,2013-01-25,0,21008.2608419048
8,79,2013-02-01,0,27048.8545011111
8,79,2013-02-08,1,26598.9364988889
8,79,2013-02-15,0,21682.0019855556
8,79,2013-02-22,0,22134.0955922222
8,79,2013-03-01,0,25906.3518155556
8,79,2013-03-08,0,26744.8090977778
8,79,2013-03-15,0,22401.4995788889
8,79,2013-03-22,0,21041.9721285714
8,79,2013-03-29,0,22100.0475077778
8,79,2013-04-05,0,25742.5645622222
8,79,2013-04-12,0,21143.9504522222
8,79,2013-04-19,0,21071.1871496825
8,79,2013-04-26,0,20792.4481155556
8,79,2013-05-03,0,24595.5804155556
8,79,2013-05-10,0,20543.1217080117
8,79,2013-05-17,0,19734.0588581704
8,79,2013-05-24,0,20021.4521934662
8,79,2013-05-31,0,19777.4995503926
8,79,2013-06-07,0,25013.0715811111
8,79,2013-06-14,0,20364.7200503926
8,79,2013-06-21,0,20192.4486190218
8,79,2013-06-28,0,20591.9492779107
8,79,2013-07-05,0,25057.9254155556
8,79,2013-07-12,0,20522.9631657895
8,79,2013-07-19,0,20237.3520246784
8,79,2013-07-26,0,19984.8438258472
8,80,2012-11-02,0,9932.93095222222
8,80,2012-11-09,0,10026.71103
8,80,2012-11-16,0,9975.0165
8,80,2012-11-23,1,9990.25153111111
8,80,2012-11-30,0,9869.05207777778
8,80,2012-12-07,0,10157.1689433333
8,80,2012-12-14,0,10186.4487644444
8,80,2012-12-21,0,10390.2043322222
8,80,2012-12-28,1,9813.57650777777
8,80,2013-01-04,0,10083.5320490476
8,80,2013-01-11,0,9899.86335666667
8,80,2013-01-18,0,9719.41921222222
8,80,2013-01-25,0,9526.89975666667
8,80,2013-02-01,0,9798.50494777778
8,80,2013-02-08,1,10010.9986411111
8,80,2013-02-15,0,9918.62830888889
8,80,2013-02-22,0,9680.77365
8,80,2013-03-01,0,9731.55355777778
8,80,2013-03-08,0,9893.98229666667
8,80,2013-03-15,0,9826.75610666667
8,80,2013-03-22,0,9638.59871555556
8,80,2013-03-29,0,9662.12919031746
8,80,2013-04-05,0,9872.52300444445
8,80,2013-04-12,0,9989.11314222222
8,80,2013-04-19,0,9828.45628
8,80,2013-04-26,0,9782.02941777778
8,80,2013-05-03,0,9569.62349444445
8,80,2013-05-10,0,9662.65378888889
8,80,2013-05-17,0,9491.79506222222
8,80,2013-05-24,0,9222.41996292398
8,80,2013-05-31,0,9200.43834292398
8,80,2013-06-07,0,9452.16939444445
8,80,2013-06-14,0,9432.65804
8,80,2013-06-21,0,9258.48886959064
8,80,2013-06-28,0,9114.91392888889
8,80,2013-07-05,0,9462.31615
8,80,2013-07-12,0,9394.36245222223
8,80,2013-07-19,0,9357.03885666666
8,80,2013-07-26,0,9234.62284555555
8,81,2012-11-02,0,12907.1508466667
8,81,2012-11-09,0,12963.3461577778
8,81,2012-11-16,0,12889.7624922222
8,81,2012-11-23,1,13034.3468111111
8,81,2012-11-30,0,12719.7900122222
8,81,2012-12-07,0,12876.6814033333
8,81,2012-12-14,0,12714.3588288889
8,81,2012-12-21,0,12785.8613422222
8,81,2012-12-28,1,11015.16971
8,81,2013-01-04,0,12875.7976477778
8,81,2013-01-11,0,12979.3141366667
8,81,2013-01-18,0,12818.6821355556
8,81,2013-01-25,0,12364.873787619
8,81,2013-02-01,0,12940.9684833333
8,81,2013-02-08,1,12864.6604533333
8,81,2013-02-15,0,12753.72448
8,81,2013-02-22,0,12604.7205855556
8,81,2013-03-01,0,12695.1756077778
8,81,2013-03-08,0,12893.7331255556
8,81,2013-03-15,0,12860.9271933333
8,81,2013-03-22,0,12694.6098044444
8,81,2013-03-29,0,12516.3756244444
8,81,2013-04-05,0,13191.9620277778
8,81,2013-04-12,0,13112.8676866667
8,81,2013-04-19,0,13121.3312444444
8,81,2013-04-26,0,12432.4711422222
8,81,2013-05-03,0,13071.4568077778
8,81,2013-05-10,0,13070.4586711111
8,81,2013-05-17,0,12987.6112455556
8,81,2013-05-24,0,12449.5161488889
8,81,2013-05-31,0,12181.2058755556
8,81,2013-06-07,0,13134.9321133333
8,81,2013-06-14,0,13075.8426544444
8,81,2013-06-21,0,12674.9620088889
8,81,2013-06-28,0,12401.5403777778
8,81,2013-07-05,0,13081.65235
8,81,2013-07-12,0,12995.2018633333
8,81,2013-07-19,0,12880.7947255556
8,81,2013-07-26,0,12427.4612722222
8,82,2012-11-02,0,14375.2780255556
8,82,2012-11-09,0,14573.44432
8,82,2012-11-16,0,14867.3875044445
8,82,2012-11-23,1,18176.3831266667
8,82,2012-11-30,0,17420.0557677778
8,82,2012-12-07,0,21994.5847288889
8,82,2012-12-14,0,26843.5070277778
8,82,2012-12-21,0,30812.25531
8,82,2012-12-28,1,27798.2401322222
8,82,2013-01-04,0,13912.4468044445
8,82,2013-01-11,0,12842.21365
8,82,2013-01-18,0,13424.7048522222
8,82,2013-01-25,0,12922.9806355556
8,82,2013-02-01,0,13693.3074744444
8,82,2013-02-08,1,15305.8342466667
8,82,2013-02-15,0,14866.2973177778
8,82,2013-02-22,0,14339.3766288889
8,82,2013-03-01,0,14759.4004344444
8,82,2013-03-08,0,14536.0710133333
8,82,2013-03-15,0,14380.01578
8,82,2013-03-22,0,14643.0768288889
8,82,2013-03-29,0,14552.5892922222
8,82,2013-04-05,0,14363.9224222222
8,82,2013-04-12,0,14192.8510577778
8,82,2013-04-19,0,14416.5553411111
8,82,2013-04-26,0,14207.6610609091
8,82,2013-05-03,0,15236.7062884314
8,82,2013-05-10,0,15375.4392102832
8,82,2013-05-17,0,15093.4025428758
8,82,2013-05-24,0,15587.0808428758
8,82,2013-05-31,0,15628.5389207729
8,82,2013-06-07,0,14990.4964362092
8,82,2013-06-14,0,15337.6099999129
8,82,2013-06-21,0,14975.8728262092
8,82,2013-06-28,0,15081.6713959259
8,82,2013-07-05,0,16753.9802584314
8,82,2013-07-12,0,15037.4144799129
8,82,2013-07-19,0,15557.990448061
8,82,2013-07-26,0,14987.6039911433
8,83,2012-11-02,0,2506.04468222222
8,83,2012-11-09,0,2524.13880888889
8,83,2012-11-16,0,2726.35561
8,83,2012-11-23,1,2144.43329333333
8,83,2012-11-30,0,2399.65631777778
8,83,2012-12-07,0,2755.95366111111
8,83,2012-12-14,0,2711.08861777778
8,83,2012-12-21,0,2634.05634
8,83,2012-12-28,1,2282.00702
8,83,2013-01-04,0,3316.83646777778
8,83,2013-01-11,0,3349.19673555556
8,83,2013-01-18,0,3356.30316333333
8,83,2013-01-25,0,3116.56078111111
8,83,2013-02-01,0,3494.50470333333
8,83,2013-02-08,1,3659.21794
8,83,2013-02-15,0,3547.91571333334
8,83,2013-02-22,0,3557.21322222222
8,83,2013-03-01,0,3523.99484333334
8,83,2013-03-08,0,3921.70940111111
8,83,2013-03-15,0,3835.87741111111
8,83,2013-03-22,0,3666.79286333333
8,83,2013-03-29,0,3278.15647333333
8,83,2013-04-05,0,3577.15788777778
8,83,2013-04-12,0,3372.32241666667
8,83,2013-04-19,0,3186.76745444444
8,83,2013-04-26,0,2410.50613555556
8,83,2013-05-03,0,2389.2488731746
8,83,2013-05-10,0,2485.23759428571
8,83,2013-05-17,0,2479.56675650794
8,83,2013-05-24,0,2342.93183539683
8,83,2013-05-31,0,2357.18091222222
8,83,2013-06-07,0,2632.50442984127
8,83,2013-06-14,0,2567.26391539682
8,83,2013-06-21,0,2523.8969431746
8,83,2013-06-28,0,2361.07641555556
8,83,2013-07-05,0,2498.75930428571
8,83,2013-07-12,0,2519.16546650794
8,83,2013-07-19,0,2489.71879984127
8,83,2013-07-26,0,2244.33528761905
8,85,2012-11-02,0,1883.10591777778
8,85,2012-11-09,0,1779.25036111111
8,85,2012-11-16,0,1831.80173555556
8,85,2012-11-23,1,2190.54626333333
8,85,2012-11-30,0,2101.51402333333
8,85,2012-12-07,0,3248.16085888889
8,85,2012-12-14,0,3534.72851111112
8,85,2012-12-21,0,3711.68550777778
8,85,2012-12-28,1,3182.11126444445
8,85,2013-01-04,0,2336.79334333333
8,85,2013-01-11,0,2071.51273111111
8,85,2013-01-18,0,1948.91793777778
8,85,2013-01-25,0,1869.13235777778
8,85,2013-02-01,0,1796.14052888889
8,85,2013-02-08,1,1718.03535222222
8,85,2013-02-15,0,1694.25780111111
8,85,2013-02-22,0,1736.81960555555
8,85,2013-03-01,0,1813.71308222222
8,85,2013-03-08,0,1713.02725333333
8,85,2013-03-15,0,1913.84839888889
8,85,2013-03-22,0,1863.55104222222
8,85,2013-03-29,0,1933.96769888889
8,85,2013-04-05,0,1837.67607444445
8,85,2013-04-12,0,1816.18026444445
8,85,2013-04-19,0,1778.88094888889
8,85,2013-04-26,0,1918.79407666667
8,85,2013-05-03,0,2475.43194
8,85,2013-05-10,0,2522.56077888889
8,85,2013-05-17,0,2578.87206095238
8,85,2013-05-24,0,2665.60535984127
8,85,2013-05-31,0,2614.07276984127
8,85,2013-06-07,0,2506.78752333333
8,85,2013-06-14,0,2584.42779761905
8,85,2013-06-21,0,2586.09582873016
8,85,2013-06-28,0,2607.37982984127
8,85,2013-07-05,0,2555.60881222222
8,85,2013-07-12,0,2506.05067873016
8,85,2013-07-19,0,2549.27610761905
8,85,2013-07-26,0,2618.64427243386
8,87,2012-11-02,0,26252.2926877778
8,87,2012-11-09,0,24130.9677088889
8,87,2012-11-16,0,25052.1857222222
8,87,2012-11-23,1,23520.1572666667
8,87,2012-11-30,0,23279.9652633334
8,87,2012-12-07,0,26206.0012755556
8,87,2012-12-14,0,24013.4835888889
8,87,2012-12-21,0,23886.94609
8,87,2012-12-28,1,23226.8037855556
8,87,2013-01-04,0,25025.9266411111
8,87,2013-01-11,0,23904.7275533333
8,87,2013-01-18,0,22622.0408411111
8,87,2013-01-25,0,23374.9459388889
8,87,2013-02-01,0,28173.9002733333
8,87,2013-02-08,1,28845.0422488889
8,87,2013-02-15,0,24734.3628588889
8,87,2013-02-22,0,25781.8704666667
8,87,2013-03-01,0,25087.8463688889
8,87,2013-03-08,0,27793.6832988889
8,87,2013-03-15,0,24498.9565366667
8,87,2013-03-22,0,23361.66007
8,87,2013-03-29,0,23755.3660578788
8,87,2013-04-05,0,25719.0232588889
8,87,2013-04-12,0,23518.3467977778
8,87,2013-04-19,0,22668.0897811111
8,87,2013-04-26,0,23393.8365222222
8,87,2013-05-03,0,21466.8945710101
8,87,2013-05-10,0,20272.6862855556
8,87,2013-05-17,0,19593.3639216667
8,87,2013-05-24,0,19992.2809759091
8,87,2013-05-31,0,19751.5871322222
8,87,2013-06-07,0,22790.2746232323
8,87,2013-06-14,0,20421.9471127778
8,87,2013-06-21,0,20590.3467403535
8,87,2013-06-28,0,21725.5088011111
8,87,2013-07-05,0,22149.9820621212
8,87,2013-07-12,0,21449.4072905556
8,87,2013-07-19,0,20527.0031727778
8,87,2013-07-26,0,20342.0534472222
8,90,2012-11-02,0,43166.4209888889
8,90,2012-11-09,0,43072.0585455555
8,90,2012-11-16,0,43493.4713866667
8,90,2012-11-23,1,47387.1485977778
8,90,2012-11-30,0,44630.0319711111
8,90,2012-12-07,0,44585.9905333333
8,90,2012-12-14,0,44423.5790655556
8,90,2012-12-21,0,44292.6592788889
8,90,2012-12-28,1,41713.0627544445
8,90,2013-01-04,0,42509.6344844444
8,90,2013-01-11,0,41804.8101688889
8,90,2013-01-18,0,40881.0626333333
8,90,2013-01-25,0,39881.9953444445
8,90,2013-02-01,0,41151.5833011111
8,90,2013-02-08,1,42287.8688266667
8,90,2013-02-15,0,41742.8718866667
8,90,2013-02-22,0,40407.98404
8,90,2013-03-01,0,41264.0047233333
8,90,2013-03-08,0,42248.1502611111
8,90,2013-03-15,0,41914.4491244445
8,90,2013-03-22,0,40589.0169444445
8,90,2013-03-29,0,40601.19969
8,90,2013-04-05,0,41935.1369155555
8,90,2013-04-12,0,42038.4898855555
8,90,2013-04-19,0,40869.7627122222
8,90,2013-04-26,0,39986.1504577778
8,90,2013-05-03,0,39615.9275516126
8,90,2013-05-10,0,39614.063142963
8,90,2013-05-17,0,39047.6441587879
8,90,2013-05-24,0,37801.5433098412
8,90,2013-05-31,0,37261.848557619
8,90,2013-06-07,0,39228.2280755892
8,90,2013-06-14,0,39191.1220270335
8,90,2013-06-21,0,38234.6154231746
8,90,2013-06-28,0,37242.9153044444
8,90,2013-07-05,0,40299.4409538348
8,90,2013-07-12,0,39459.4305306397
8,90,2013-07-19,0,39343.7830822222
8,90,2013-07-26,0,38089.2552920635
8,91,2012-11-02,0,31588.1545277778
8,91,2012-11-09,0,32934.6891711111
8,91,2012-11-16,0,32626.6788122222
8,91,2012-11-23,1,29674.8175222222
8,91,2012-11-30,0,29225.6019133333
8,91,2012-12-07,0,32024.5774455556
8,91,2012-12-14,0,32263.3510766667
8,91,2012-12-21,0,30403.7714244444
8,91,2012-12-28,1,25099.6538411111
8,91,2013-01-04,0,32870.7342088889
8,91,2013-01-11,0,33655.46327
8,91,2013-01-18,0,33458.9433044445
8,91,2013-01-25,0,30607.2521088889
8,91,2013-02-01,0,32131.2872377778
8,91,2013-02-08,1,33596.46065
8,91,2013-02-15,0,34028.6635633333
8,91,2013-02-22,0,31341.0171055556
8,91,2013-03-01,0,32145.5374344445
8,91,2013-03-08,0,33584.73336
8,91,2013-03-15,0,33509.1435288889
8,91,2013-03-22,0,30429.9378433333
8,91,2013-03-29,0,29492.8787055555
8,91,2013-04-05,0,33281.26158
8,91,2013-04-12,0,33519.0024166667
8,91,2013-04-19,0,32860.4559722222
8,91,2013-04-26,0,29321.3901211111
8,91,2013-05-03,0,31498.1472412626
8,91,2013-05-10,0,32676.8260390404
8,91,2013-05-17,0,33237.5719790404
8,91,2013-05-24,0,28890.4290312626
8,91,2013-05-31,0,28364.6934961111
8,91,2013-06-07,0,33056.1039983333
8,91,2013-06-14,0,33211.2379334849
8,91,2013-06-21,0,30447.8084390404
8,91,2013-06-28,0,28913.7521527778
8,91,2013-07-05,0,32613.1335405556
8,91,2013-07-12,0,33447.615885
8,91,2013-07-19,0,33108.3385490404
8,91,2013-07-26,0,29276.707125
8,92,2012-11-02,0,67463.3835966667
8,92,2012-11-09,0,69715.0708255556
8,92,2012-11-16,0,71147.8250244444
8,92,2012-11-23,1,79373.2200977778
8,92,2012-11-30,0,69715.8716433333
8,92,2012-12-07,0,71872.6432933333
8,92,2012-12-14,0,72352.4600422222
8,92,2012-12-21,0,73672.2824577778
8,92,2012-12-28,1,64215.1113866667
8,92,2013-01-04,0,67287.16013
8,92,2013-01-11,0,67274.3850333333
8,92,2013-01-18,0,64484.1076588889
8,92,2013-01-25,0,58916.8055111111
8,92,2013-02-01,0,64270.0214922222
8,92,2013-02-08,1,66739.6579522223
8,92,2013-02-15,0,65493.5066688889
8,92,2013-02-22,0,60384.9803211111
